11.1247	1.58984	5.09346	0.265121	0.195753	11.4783	1.42876	11.0979	1.637	4.8844	1.46213	1.79669	1.30543
11.4024	1.63773	5.12664	0.262951	0.180689	11.587	1.61462	11.3416	1.71179	4.85948	1.52832	1.79669	1.82586
11.6347	1.69633	5.08742	0.270114	0.179781	11.4763	1.53917	11.584	1.78992	4.83313	1.59551	0.942763	1.82586
11.8652	1.76219	5.07001	0.279056	0.179991	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366	0.942763	0.39961
12.1192	1.85107	5.11314	0.29389	0.185322	12.136	2.14937	12.0647	1.95639	4.77598	1.73273	1.36133	0.39961
12.362	1.8817	5.09675	0.283105	0.161295	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265	1.36133	0.693487
12.6166	1.94226	5.13065	0.283422	0.150164	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338	0.982936	0.693487
12.8171	2.07634	5.09988	0.323644	0.189974	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485	0.982936	3.39744
13.0812	2.18137	5.17438	0.33811	0.192276	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701	3.61148	3.39744
13.2843	2.32261	5.14895	0.376858	0.227627	13.0875	2.40708	13.2388	2.43409	4.605	2.08981	3.61148	2.59461
13.4671	2.4686	5.06087	0.421804	0.273718	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317	10.9035	2.59461
13.7154	2.58443	5.08692	0.437788	0.276074	13.836	2.62479	13.6955	2.65053	4.52448	2.23703	10.9035	0.836913
13.9355	2.69837	5.06982	0.455994	0.282735	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134	0.224906	0.836913
14.1633	2.85141	5.09139	0.487341	0.302863	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601	0.224906	0.628266
14.4117	2.959	5.14391	0.488463	0.280487	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099	1.54489	0.628266
14.6192	3.03399	5.09729	0.48531	0.260981	14.4616	2.90734	14.583	3.12802	4.34097	2.5362	1.54489	2.21064
14.8492	3.1844	5.14576	0.507129	0.267189	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157	3.8984	2.21064
15.0555	3.37592	5.1659	0.550999	0.302951	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703	3.8984	1.20016
15.2669	3.54143	5.15945	0.582187	0.3251	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249	2.52478	1.20016
15.4795	3.72837	5.18653	0.616565	0.345944	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789	2.52478	0.73205
15.6916	3.86265	5.17637	0.626466	0.337488	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315	0.947994	0.73205
15.9129	4.00671	5.18338	0.636916	0.32979	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817	0.947994	0.226983
16.109	4.17167	5.15023	0.664914	0.350421	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629	1.78355	0.226983
16.3065	4.3658	5.17253	0.696213	0.36608	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723	1.78355	0.420681
16.5164	4.52918	5.18676	0.708939	0.35806	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109	0.650965	0.420681
16.6952	4.69848	5.17043	0.730135	0.36227	16.6039	4.67344	16.613	4.5849	3.74	3.28438	0.650965	0.465224
16.8487	4.89607	5.10186	0.778225	0.413441	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704	4.73396	0.465224
17.0138	5.11918	5.1255	0.817733	0.434827	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897	4.73396	0.57401
17.1831	5.29336	5.09761	0.838523	0.4383	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008	1.80283	0.57401
17.3439	5.47437	5.08184	0.85881	0.436823	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028	1.80283	0.234356
17.4991	5.64925	5.04099	0.881054	0.443851	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949	3.3827	0.234356
17.6942	5.77367	5.00141	0.869364	0.405845	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762	3.3827	1.97867
17.8359	5.97554	4.97225	0.90476	0.432615	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458	1.2573	1.97867
18.0118	6.16217	4.98103	0.916016	0.420468	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027	1.2573	0.707373
18.1597	6.3718	4.98933	0.941386	0.425981	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462	0.644844	0.707373
18.2825	6.60481	5.00492	0.978363	0.4436	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753	0.644844	0.474856
18.4128	6.82095	5.00062	1.00742	0.454837	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289	0.264975	0.474856
18.5626	6.95981	4.9328	1.00277	0.425212	18.5422	6.76013	18.572	6.80638	2.7356	4.08867	0.264975	2.42867
18.7106	7.16674	4.95541	1.01298	0.406135	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672	0.571577	2.42867
18.9089	7.30477	4.91813	0.990633	0.35854	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299	0.571577	4.23614
18.9952	7.51458	4.86353	1.03398	0.400634	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737	4.26939	4.23614
19.0878	7.77002	4.89725	1.07599	0.424927	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098	4.26939	0.973668
19.2074	7.9794	4.89564	1.09208	0.417424	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017	0.303364	0.973668
19.2878	8.19291	4.87296	1.12174	0.427759	19.132	8.12845	19.3028	8.08329	2.12266	4.40842	0.303364	1.48327
19.3859	8.40542	4.87064	1.13854	0.417057	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445	2.3251	1.48327
19.4819	8.55589	4.78299	1.1433	0.400847	19.347	8.30741	19.5042	8.5289	1.90381	4.49819	2.3251	4.36325
19.5712	8.76824	4.76404	1.16789	0.410674	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956	0.644647	4.36325
19.7342	8.93975	4.73998	1.15198	0.370576	20.0039	8.8906	19.6835	8.983	1.67841	4.57848	0.644647	4.30942
19.8057	9.16469	4.72305	1.18704	0.397988	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488	1.04035	4.30942
19.9376	9.38421	4.74354	1.19042	0.379261	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869	1.04035	2.84729
19.981	9.61045	4.70711	1.2373	0.42562	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984	2.83437	2.84729
20.07	9.8446	4.72702	1.25556	0.421916	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826	2.83437	0.610401
20.1297	10.0923	4.75835	1.2815	0.421843	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389	7.01462	0.610401
20.179	10.3581	4.8	1.31568	0.435448	20.166	10.4687	20.0818	10.3863	0.968259	4.75666	7.01462	0.74409
20.1942	10.5957	4.77573	1.36419	0.478022	19.6775	10.803	20.1271	10.6247	0.845742	4.77652	3.0325	0.74409
20.2538	10.8631	4.82279	1.38861	0.477524	20.371	11.0109	20.1663	10.864	0.722256	4.7934	3.0325	1.87148
20.2829	11.1176	4.84542	1.41733	0.479187	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727	4.85636	1.87148
20.3174	11.3552	4.84294	1.44081	0.478733	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807	4.85636	0.00271999
20.2627	11.6052	4.81169	1.51849	0.564956	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575	10.9333	0.00271999
20.3347	11.8448	4.82075	1.52245	0.538564	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027	10.9333	4.67043
20.3604	12.0788	4.82958	1.52775	0.495925	19.966	11.9688	20.2687	12.0692	0.093487	4.83159	3.61913	4.67043
20.3484	12.3608	4.88277	1.5639	0.506406	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968	3.61913	1.10717
20.2982	12.6003	4.8581	1.62293	0.564098	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451	3.34726	1.10717
20.3231	12.8402	4.85556	1.63522	0.547302	20.498	12.8924	20.254	12.7933	-0.28939	4.81605	3.34726	1.79543
20.3097	13.0728	4.84055	1.66246	0.551286	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428	2.11681	1.79543
20.2741	13.2882	4.80721	1.6927	0.555171	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918	2.11681	1.08538
20.235	13.5233	4.80642	1.71952	0.549514	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072	1.29365	1.08538
20.2152	13.7797	4.8305	1.74019	0.541587	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892	1.29365	1.25626
20.1587	14.0082	4.81685	1.77726	0.560144	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374	0.887912	1.25626
20.1042	14.2613	4.84189	1.80596	0.56008	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521	0.887912	0.328705
20.0321	14.4903	4.83801	1.83779	0.56293	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331	1.39607	0.328705
19.9247	14.742	4.87502	1.8805	0.576974	19.781	14.773	19.934	14.6897	-1.30687	4.62805	1.39607	1.24537
19.8579	14.9609	4.85862	1.89792	0.554107	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944	3.39271	1.24537
19.8258	15.1808	4.83017	1.90805	0.536772	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751	3.39271	2.13423
19.6927	15.3919	4.81627	1.98346	0.631059	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226	7.97672	2.13423
19.6609	15.5847	4.75354	1.99218	0.609323	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372	7.97672	3.66947
19.5658	15.7916	4.74074	2.0191	0.602661	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193	1.36886	3.66947
19.4626	16.004	4.74013	2.0482	0.601612	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469	1.36886	0.00977311
19.3605	16.2131	4.73688	2.06435	0.571801	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868	1.83106	0.00977311
19.2503	16.3917	4.69818	2.0944	0.574562	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731	1.83106	0.792892
19.1314	16.5896	4.69261	2.12424	0.577581	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284	0.289721	0.792892
19.0026	16.7972	4.70668	2.15269	0.57669	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953	0.289721	0.0950925
18.8455	16.9892	4.71994	2.21099	0.637686	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476	6.51779	0.0950925
18.6755	17.2191	4.78982	2.2448	0.63744	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127	6.51779	1.74394
18.5721	17.4242	4.77359	2.23052	0.549953	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489	6.10894	1.74394
18.3608	17.6123	4.82125	2.27743	0.568257	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568	6.10894	3.84142
18.2246	17.8037	4.81278	2.28112	0.519366	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372	2.4293	3.84142
18.092	17.9902	4.79906	2.29784	0.510379	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906	2.4293	0.904878
17.9161	18.1458	4.78766	2.34057	0.541518	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418	1.95591	0.904878
17.7822	18.291	4.73135	2.36248	0.537877	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199	1.95591	1.13471
17.6479	18.4732	4.7185	2.36964	0.509804	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973	6.70131	1.13471
17.4556	18.6519	4.755	2.39745	0.51117	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509	6.70131	0.450125
17.2744	18.794	4.74263	2.43217	0.527206	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817	1.7566	0.450125
17.1117	18.9316	4.70988	2.45676	0.526248	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904	1.7566	0.359704
16.9445	19.1018	4.71621	2.46862	0.504915	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678	3.05212	0.359704
16.7281	19.2167	4.71595	2.509	0.520325	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455	3.05212	2.69503
16.5386	19.3695	4.73039	2.53264	0.521161	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938	3.22763	2.69503
16.3166	19.5278	4.78154	2.55833	0.519472	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237	3.22763	0.857147
16.0933	19.6118	4.76639	2.60868	0.555387	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364	10.0668	0.857147
15.889	19.7548	4.78619	2.62899	0.54728	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329	10.0668	0.779487
15.6996	19.8799	4.76344	2.63459	0.503589	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141	3.2255	0.779487
15.4715	20.0307	4.8161	2.65267	0.49493	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081	3.2255	1.39299
15.2617	20.1715	4.8346	2.66393	0.475071	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347	5.72386	1.39299
15.0717	20.304	4.82477	2.67549	0.462961	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763	5.72386	1.84743
14.8419	20.3866	4.82429	2.71247	0.483653	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068	2.12189	1.84743
14.6261	20.5059	4.8354	2.7292	0.475866	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	2.12189	0.650835
14.3907	20.5924	4.85024	2.76494	0.499153	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	1.29873	0.650835
14.1444	20.6669	4.86533	2.79694	0.505936	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	1.29873	0.745948
13.9082	20.7379	4.8726	2.832	0.525383	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	0.387405	0.745948
13.6359	20.8012	4.91559	2.86664	0.532828	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	0.387405	1.81862
13.3883	20.8321	4.92142	2.91919	0.580829	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	2.43649	1.81862
13.1413	20.8745	4.92437	2.95181	0.584384	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	2.43649	0.168257
12.9096	20.9326	4.9185	2.97375	0.575715	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	1.74828	0.168257
12.706	20.9788	4.87286	2.99561	0.57007	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	1.74828	1.84796
12.4545	21.0187	4.89217	3.02406	0.572286	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	2.594	1.84796
12.2076	21.0565	4.9027	3.04858	0.567745	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	2.594	0.157353
11.9688	21.0762	4.90038	3.07981	0.576136	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	0.954754	0.157353
11.7244	21.0482	4.88462	3.12281	0.591275	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	0.954754	1.89394
11.4771	21.0348	4.88475	3.15838	0.598473	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	1.08639	1.89394
11.2588	21.0293	4.85127	3.18663	0.597873	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	1.08639	0.674794
11.0047	20.9907	4.86186	3.22631	0.608668	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	4.15201	0.674794
10.7919	20.9535	4.81995	3.26133	0.614933	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	4.15201	0.60288
10.5439	20.9525	4.81396	3.26725	0.568189	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	5.58127	0.60288
10.2671	20.9784	4.8755	3.27258	0.541684	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	5.58127	3.37631
10.0282	20.96	4.87185	3.29175	0.530873	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	1.0215	3.37631
9.8307	20.9216	4.81426	3.31941	0.53392	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	1.0215	1.68676
9.59555	20.9132	4.78925	3.31818	0.483613	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	2.41255	1.68676
9.39965	20.8612	4.73611	3.3472	0.490269	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	2.41255	1.11354
9.17681	20.8204	4.72602	3.36876	0.488149	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	1.49671	1.11354
8.88995	20.787	4.80313	3.38057	0.472826	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	1.49671	2.11467
8.67365	20.7083	4.78489	3.4143	0.486221	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372	4.45108	2.11467
8.40172	20.6234	4.84328	3.44167	0.487981	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	4.45108	2.7372
8.17329	20.5435	4.84569	3.4705	0.495828	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542	0.0910942	2.7372
7.93215	20.4632	4.86296	3.49368	0.493695	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	0.0910942	0.128718
7.71594	20.377	4.86364	3.52635	0.512831	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781	3.48777	0.128718
7.41358	20.3183	4.9607	3.52908	0.486134	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	3.48777	3.58723
7.18309	20.2213	4.9598	3.55157	0.481471	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399	0.224087	3.58723
6.92005	20.1389	5.00372	3.56345	0.467474	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462	0.224087	0.796248
6.6957	20.0469	4.99069	3.57969	0.455924	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357	0.47468	0.796248
6.44754	19.9561	5.01623	3.59251	0.444766	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079	0.47468	0.404342
6.23109	19.8623	5.00068	3.60981	0.440136	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625	2.8191	0.404342
5.96898	19.7693	5.04519	3.61717	0.423634	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993	2.8191	0.937154
5.74251	19.6233	5.07862	3.65592	0.454294	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178	2.0047	0.937154
5.56053	19.5015	5.02872	3.68352	0.460541	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418	2.0047	1.23398
5.35946	19.3521	5.0244	3.71676	0.474374	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995	1.73116	1.23398
5.14418	19.2511	5.01569	3.72637	0.459542	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622	1.73116	1.92132
4.95054	19.1391	4.96738	3.73582	0.435701	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059	4.62381	1.92132
4.78411	18.9882	4.92577	3.76891	0.448829	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305	4.62381	0.696838
4.57641	18.8382	4.95187	3.79444	0.45811	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359	1.48312	0.696838
4.39685	18.7065	4.92247	3.81406	0.455259	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422	1.48312	1.11624
4.21279	18.5644	4.8886	3.8279	0.43676	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888	1.3738	1.11624
4.0841	18.4085	4.81934	3.86395	0.453996	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362	1.3738	2.11848
3.90129	18.2363	4.87591	3.90294	0.491704	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644	7.18168	2.11848
3.65102	18.0953	4.94379	3.89798	0.457411	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732	7.18168	2.60464
3.48639	17.9442	4.89177	3.91073	0.436377	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627	3.38561	2.60464
3.26308	17.7774	4.94328	3.917	0.417913	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331	3.38561	1.17664
3.0848	17.594	4.97952	3.94764	0.440012	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844	2.42175	1.17664
2.90459	17.4761	4.9446	3.94772	0.416696	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167	2.42175	6.12696
2.76237	17.2602	4.97761	3.99806	0.464619	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302	3.23606	6.12696
2.58777	17.075	4.98881	4.01576	0.458274	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251	3.23606	0.0779956
2.42347	16.908	4.93912	4.01962	0.423654	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014	2.03447	0.0779956
2.2589	16.7356	4.93303	4.03263	0.414754	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595	2.03447	0.511487
2.08559	16.54	4.93228	4.04117	0.391805	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995	5.02009	0.511487
1.93136	16.31	4.96471	4.06946	0.400719	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216	5.02009	2.2678
1.77434	16.1335	4.93072	4.07358	0.374322	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261	1.09653	2.2678
1.57109	15.9649	4.95984	4.0645	0.342787	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132	1.09653	1.80675
1.4444	15.7346	4.99827	4.10573	0.38161	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832	2.00537	1.80675
1.2729	15.5173	5.03683	4.11674	0.371878	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364	2.00537	0.869093
1.11754	15.3243	5.02725	4.12316	0.354851	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773	0.988987	0.869093
0.908491	15.107	5.09825	4.11736	0.327255	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933	0.988987	2.595
0.761965	14.9256	5.04862	4.11724	0.299082	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977	2.47841	2.595
